bus_id,v_nom,x,y,x_3035,y_3035
40361,380.0,13.319196934796409,51.19219550550339,,
39246,380.0,12.81442145413348,50.85678022161893,,
40365,380.0,14.063963519524217,51.381790229014655,,
39987,380.0,13.903964144486354,51.4728071290393,,
39394,380.0,14.000013746932948,51.64032200260337,,
697,220.0,13.5251274,52.5346107,,
633,220.0,13.141909,52.668722,,
39957,380.0,13.406006263480238,52.5116370407753,,
3415,380.0,6.9496333,51.6340179,,
3009,380.0,6.930468,51.5668438,,
3083,380.0,7.1050791,51.48010360000001,,
2914,220.0,7.1378238000000005,51.5537615,,
1807,380.0,7.255267900000001,51.5824117,,
5208,220.0,6.586610100000001,51.4380978,,
4224,220.0,6.613898300000001,51.4736193,,
2904,220.0,7.1440837,51.5586344,,
2104,380.0,8.012052500000001,51.4257233,,
585,380.0,13.502287200000001,52.621420500000006,,
335,380.0,13.524126800000001,52.5367332,,
13148,380.0,13.7147842,52.538268800000004,,
581,380.0,13.716024,52.539460000000005,,
13146,380.0,14.1330164,52.440575900000006,,
628,220.0,13.186886000000001,52.669752700000004,,
11978,380.0,11.003784000000001,50.828414,,
12556,380.0,11.643603200000001,50.533823100000006,,
12338,380.0,11.644339100000002,50.533403400000005,,
1696,380.0,13.5218106,52.521541600000006,,
3417,380.0,6.856059,51.6797346,,
5426,380.0,6.927005200000001,51.564088500000004,,
3010,380.0,6.9322429,51.5635095,,
3084,380.0,7.104841,51.4780839,,
2913,220.0,7.139374800000001,51.560831400000005,,
2897,220.0,7.1469190000000005,51.506149300000004,,
1803,380.0,7.2675144000000005,51.5810356,,
5754,220.0,6.6862497,51.635253500000005,,
4217,220.0,6.5835533,51.4379647,,
5213,220.0,6.652575400000001,51.3840079,,
5369,380.0,6.6157474,51.478256900000005,,
4493,380.0,6.7203317,51.3441236,,
5781,380.0,6.635511800000001,51.624895900000006,,
3419,380.0,6.678774700000001,51.655807100000004,,
3308,220.0,6.6763992000000005,51.6565925,,
6411,220.0,7.019266300000001,51.556684100000005,,
2105,380.0,8.0298297,51.4113684,,
586,380.0,13.514781000000001,52.6207902,,
582,380.0,13.695986300000001,52.55912,,
12948,380.0,12.785755700000001,50.627520700000005,,
11865,220.0,12.812367100000001,50.8551945,,
10275,220.0,12.8115036,50.8552071,,
12750,380.0,13.249362300000001,50.9303247,,
9747,380.0,12.044117900000002,50.795920800000005,,
11935,380.0,14.557135800000001,51.409467500000005,,
12050,220.0,12.518240200000001,51.154806400000005,,
10271,220.0,12.5187778,51.155036300000006,,
12307,220.0,12.519959100000001,51.155607,,
11979,380.0,10.999646700000001,50.7893887,,
12332,380.0,11.470684100000001,50.4300287,,
716,380.0,10.089175800000001,50.999122400000005,,
3418,380.0,6.7651462,51.6691294,,
3011,380.0,6.9954799,51.5388141,,
2898,220.0,7.1493209,51.504525900000004,,
2910,220.0,7.1790934,51.47517190000001,,
3540,380.0,7.310728200000001,51.4477302,,
3082,380.0,7.121247200000001,51.451100000000004,,
3667,220.0,7.1315819000000005,51.5499439,,
3668,220.0,7.133649200000001,51.5524579,,
1801,380.0,7.271624500000001,51.579619,,
5755,220.0,6.6872439,51.632263200000004,,
4048,380.0,7.7003377,51.499482400000005,,
4051,380.0,7.4785569,51.4691703,,
10682,380.0,8.653224,50.607392700000005,,
1195,380.0,13.5164054,52.6186634,,
579,380.0,13.518614600000001,52.6206133,,
583,380.0,13.6952023,52.560203300000005,,
11866,220.0,12.4748421,50.752653,,
10272,220.0,12.5667176,51.0781507,,
40312,380.0,11.702644226175957,50.55356962999422,,
9748,380.0,12.046821900000001,50.7960518,,
12853,380.0,14.220377000000001,51.119477,,
11934,380.0,14.567854,51.41061860000001,,
12049,220.0,12.399425800000001,51.155469700000005,,
12308,220.0,12.5575004,51.2817105,,
11982,380.0,11.009100700000001,50.7548333,,
12331,380.0,11.3241695,50.3134516,,
12003,220.0,11.643377300000001,50.535545400000004,,
12939,220.0,11.6378614,50.5334347,,
3012,380.0,6.993964900000001,51.528932600000005,,
39925,380.0,6.9945982400861055,51.53119017228415,,
3473,220.0,7.1462924,51.504831300000006,,
4047,380.0,7.4285733,51.4573759,,
10681,380.0,8.647501100000001,50.6075327,,
1190,380.0,13.497352600000001,52.590909100000005,,
578,380.0,13.6797845,52.584676,,
35825,380.0,12.789517545549934,50.6272242220944,,
10317,220.0,12.5639281,51.0780563,,
10273,220.0,12.565376500000001,51.0791247,,
13720,380.0,14.217264400000001,51.119830400000005,,
9749,380.0,12.0515168,50.7879383,,
13238,380.0,14.5687425,51.417992700000006,,
11933,380.0,14.5783485,51.415085700000006,,
611,220.0,13.249418,52.698111700000005,,
596,220.0,13.206282600000002,52.658561000000006,,
11983,380.0,10.9900292,50.669376400000004,,
11981,380.0,10.992462300000001,50.575549900000006,,
12330,380.0,11.3057131,50.2938844,,
12000,220.0,11.6407051,50.534342200000005,,
3013,380.0,6.993811600000001,51.5247791,,
3472,220.0,7.1050791,51.48010360000001,,
2835,220.0,7.167732300000001,51.3865265,,
4020,220.0,7.176514500000001,51.47157120000001,,
3615,380.0,7.312340300000001,51.4477879,,
1804,380.0,7.347360200000001,51.572101200000006,,
6403,220.0,6.993811600000001,51.5247791,,
2840,220.0,7.2958315,51.4564322,,
3604,380.0,7.3583911,51.572485,,
1805,380.0,7.3512899,51.575783900000005,,
2113,380.0,8.1908013,51.188261700000005,,
4046,380.0,7.4194221,51.458479000000004,,
6980,380.0,13.84553,52.926839,,
10314,220.0,12.0515168,50.7879383,,
40236,380.0,13.942775359465161,51.00147939484198,,
13239,380.0,14.570440900000001,51.4185723,,
13681,380.0,14.5717241,51.4187505,,
11932,380.0,14.578010200000001,51.41831680000001,,
12834,380.0,14.581163,51.41888590000001,,
609,220.0,13.2640796,52.700478100000005,,
3014,380.0,6.9920198000000005,51.5210695,,
3475,220.0,7.104841,51.4780839,,
2834,220.0,7.1671407,51.3803829,,
3613,380.0,7.314538600000001,51.4494367,,
19033,380.0,6.5347999,51.7485512,,
3310,220.0,6.5808159,51.7143932,,
