line_id,r,x,b,s_nom
16844.0,0.275623,2.622536,4.297e-05,1658.6
3700.0,1.000677,9.203411,0.00015059,1808.7
11722.0,1.891,18.946,0.00030653,1658.6
7331.0,1.488423,13.481967,0.00020768,1559.9
17236.0,1.488423,13.481967,0.00020768,1559.9
33767.0,1.1669,14.503,0.00026766,2369.4
33949.0,1.4276,19.656,0.00035846,2369.4
10012.0,1.4206,13.747,0.00021957,1658.6
19206.0,1.231896,13.5387,0.00022047,1658.6
10007.0,0.390104,4.2873,6.982e-05,1658.6
19205.0,0.395,4.342,7.078e-05,1658.6
3849.0,1.814,19.938,0.00032525,1658.6
11909.0,1.826395,20.066705,0.000327,1342.7
33987.0,0.58458,9.291629,0.00017247,2369.4
32247.0,0.591185,9.396613,0.00017442,2369.4
31728.0,3.038861,26.671879,0.00041464,1645.4
3434.0,0.72891,6.602376,0.00010315,1579.6
11377.0,0.60195,6.489082,0.00010889,1579.6
31723.0,0.144939,1.272121,1.978e-05,1645.4
33177.0,0.7606,4.3135,7.194e-05,1579.6
3824.0,2.60019,19.795778,0.00036181,1342.7
11873.0,2.551901,19.882135,0.0003628,1342.7
3664.0,0.73857,5.622882,0.00010277,1342.7
11670.0,0.93925,5.682375,0.00010274,1342.7
3663.0,0.898879,7.003265,0.00012779,1342.7
11668.0,1.16475,7.046625,0.00012741,1342.7
3257.0,1.499455,14.043294,0.00023025,1658.6
11124.0,1.6985,13.442114,0.00024677,1342.7
11120.0,0.214365,2.007659,3.292e-05,1658.6
17240.0,0.243281,1.932492,3.631e-05,1342.7
3938.0,1.5903,14.442,0.00024313,1658.6
12037.0,1.5903,14.442,0.00024313,1658.6
11174.0,1.828155,13.605364,0.00021019,1645.4
3891.0,1.212688,11.120791,0.00017767,1658.6
11957.0,1.537145,11.439636,0.00017673,1645.4
33128.0,1.669312,15.308209,0.00024456,1658.6
33383.0,0.352805,2.789129,4.675e-05,1658.6
33384.0,2.097995,16.585871,0.00027802,1658.6
33226.0,1.17228,12.87991,0.00020989,1342.7
33333.0,0.091324,1.003384,1.635e-05,1342.7
3831.0,2.110355,17.198392,0.00030861,1648.1
3833.0,0.018039,0.147006,2.64e-06,1648.1
11879.0,0.015809,0.124836,2.26e-06,1648.1
33323.0,1.874907,15.279602,0.00027418,1648.1
31739.0,2.0631,17.306,0.00031253,491.6
7033.0,2.945844,27.589593,0.00045236,1658.6
16854.0,2.927496,27.451891,0.00047456,1658.6
7034.0,0.049456,0.46319,7.59e-06,1658.6
16849.0,0.049148,0.460878,7.97e-06,1658.6
3577.0,1.338311,10.030218,0.00016681,1658.6
11550.0,1.3812,10.0828,0.00016961,1645.4
3574.0,4.090789,30.659182,0.00050989,1658.6
11561.0,3.8793,30.282,0.00050401,1658.6
8418.0,1.3485,10.826,0.00019157,1500.6
17816.0,1.3485,10.826,0.00019157,1500.6
3435.0,2.0053,15.874,0.00026914,1316.4
11382.0,2.0053,15.874,0.00026914,1316.4
6949.0,0.502,1.818,3.462e-05,789.8
17245.0,0.502,1.818,3.462e-05,789.8
7335.0,1.422,9.63,0.00017087,1500.6
17232.0,1.422,9.63,0.00017087,1500.6
7536.0,1.543,10.452,0.0001851,1648.1
7342.0,1.674,11.334,0.00020075,1648.1
17244.0,1.674,11.334,0.00020075,1648.1
7601.0,0.7441,11.506,0.00021897,2073.3
17466.0,0.7441,11.506,0.00021897,2073.3
7434.0,1.6516,14.496,0.0002523,1645.4
17346.0,1.6516,14.496,0.0002523,1645.4
16807.0,1.0031,9.3866,0.00016305,1645.4
18131.0,2.5843,24.182,0.00040435,1658.6
8230.0,1.251634,13.492301,0.00021319,1342.7
17590.0,1.251634,13.492301,0.00022406,1342.7
8143.0,1.753166,18.898699,0.00029861,1342.7
18296.0,1.753166,18.898699,0.00031384,1342.7
7273.0,2.9365,22.6101,0.000385,1342.7
17153.0,2.9365,22.6101,0.000385,1342.7
2443.0,0.6666,5.5904,9.642e-05,1658.6
11747.0,0.6666,5.5904,9.642e-05,1658.6
16074.0,2.637365,19.765797,0.00038427,1648.1
5814.0,0.008636,0.085616,1.48e-06,1658.6
6533.0,0.010977,0.101049,1.75e-06,1658.6
6532.0,2.569375,15.520677,0.00026926,1648.1
16730.0,2.456424,14.838197,0.00026457,1648.1
5822.0,0.028466,0.171953,3.07e-06,1648.1
16092.0,0.029063,0.175557,3.28e-06,1648.1
16097.0,1.770906,10.697278,0.00019074,1648.1
7651.0,2.9546,22.144,0.0003567,1658.6
17485.0,2.9546,22.144,0.0003567,1658.6
6903.0,0.7639,4.9919,9.085e-05,1790.2
17365.0,0.7639,4.9919,9.085e-05,1790.2
33981.0,3.2561,27.307,0.00044108,1658.6
6989.0,1.237792,12.271673,0.00021172,1658.6
16812.0,1.1724,12.37,0.00021297,1658.6
7399.0,0.978672,9.702711,0.0001674,1658.6
33689.0,0.043879,0.396953,6.64e-06,1658.6
10420.0,0.611649,5.533302,9.256e-05,1658.6
17352.0,0.065685,0.58354,0.00018935,1066.3
7447.0,0.071984,0.639497,0.00020751,1066.3
17350.0,0.067503,0.666406,0.0001232,1066.3
7535.0,0.129331,1.148963,0.00037283,1066.3
30088.0,0.118461,1.326768,0.00054148,1066.3
30087.0,0.032539,0.364432,0.00014873,1066.3
7597.0,0.131,1.513,0.00036832,1092.6
6966.0,0.1076,1.2266,0.00030084,1092.6
17238.0,0.1124,1.2145,0.00032101,1092.6
33196.0,0.789549,10.293655,0.00020952,2369.4
3483.0,0.280451,3.656345,7.442e-05,2369.4
11441.0,0.280451,3.656345,7.442e-05,2369.4
33255.0,1.037142,7.783058,0.00013749,1698.1
3637.0,0.012958,0.097242,1.72e-06,1698.1
11638.0,0.01469,0.110237,1.95e-06,1698.1
34110.0,0.9901,7.4404,0.00013198,1698.1
33375.0,0.583354,6.700065,0.00014012,2422.1
7488.0,0.834,7.71,0.0001337,1790.2
32053.0,1.37,12.68,0.0002209,1790.2
33511.0,1.954082,16.922664,0.00028881,1688.2
5426.0,0.005863,0.055217,9.2e-07,1790.2
7412.0,0.006652,0.062376,1.05e-06,1884.5
7410.0,0.643335,6.058678,0.00010125,1790.2
17325.0,0.636549,5.968876,0.00010082,1884.5
33883.0,0.758802,7.146105,0.00011943,1790.2
6915.0,0.201067,1.885132,3.18e-05,1790.2
17341.0,0.19865,1.862726,3.146e-05,1884.5
33290.0,1.124,5.896,7.73e-05,491.6
32913.0,0.073,0.373,4.6e-06,488.5
33859.0,0.571,5.513,9.87e-05,1884.5
33095.0,2.585,13.81,0.0001825,762.1
33706.0,4.915,21.15,0.0001442,488.5
1834.0,0.722,4.042,2.74e-05,530.4
5344.0,0.651793,3.648052,3.342e-05,530.4
33703.0,1.427713,7.742527,9.9e-05,530.4
33704.0,1.716287,9.307473,0.000119,530.4
33763.0,0.665,3.721,4.36e-05,530.4
33138.0,0.598,5.092,8.88e-05,2182.4
33659.0,0.028429,0.149957,1.82e-06,762.1
1497.0,0.054835,0.289244,3.51e-06,762.1
13115.0,0.023282,0.127068,1.36e-06,488.5
1499.0,0.188699,0.995354,1.207e-05,762.1
13113.0,0.080118,0.437269,4.69e-06,488.5
2165.0,0.262566,1.384989,1.679e-05,762.1
2166.0,0.200472,1.057457,1.282e-05,762.1
2467.0,0.238715,1.330502,1.191e-05,491.6
2254.0,0.273,1.419,1.72e-05,273.6
13538.0,0.273,1.419,1.72e-05,273.6
33545.0,1.742018,9.427941,0.00012102,518.2
19.0,0.005628,0.054483,8.2e-07,2354.9
32.0,0.006591,0.060384,9.1e-07,2182.4
33506.0,0.113271,1.096561,1.656e-05,2354.9
33625.0,0.212796,1.94682,3.353e-05,2182.4
33509.0,0.78681,7.283986,0.00012607,1790.2
33507.0,0.641931,5.936886,0.0001029,1688.2
33853.0,0.122,2.485,4.17e-05,2182.4
7493.0,0.261466,2.244007,3.887e-05,2182.4
2476.0,0.319436,1.903903,2.593e-05,491.6
4456.0,0.244514,1.442295,1.527e-05,491.6
34104.0,0.509564,3.037097,4.137e-05,491.6
33141.0,0.455,4.226,7.36e-05,2182.4
1060.0,0.132108,1.213407,2.117e-05,1790.2
12736.0,0.127907,1.185961,2.049e-05,1790.2
1058.0,0.013892,0.127593,2.23e-06,1790.2
33982.0,0.024,0.235,3.7e-06,1790.2
33575.0,0.303,2.847,4.78e-05,1790.2
31746.0,0.345,3.197,5.51e-05,2182.4
33561.0,1.108809,5.987568,7.383e-05,586.4
31759.0,0.417586,2.254966,2.781e-05,586.4
882.0,0.128605,0.694466,8.56e-06,586.4
12670.0,0.128488,0.720433,9.25e-06,586.4
873.0,0.558,3.074,2.15e-05,586.4
12675.0,0.554,3.056,2.13e-05,586.4
874.0,0.088,0.695,4.8e-06,586.4
12672.0,0.088,0.695,4.8e-06,586.4
1813.0,0.205011,1.149501,1.475e-05,586.4
13336.0,0.203173,1.108501,1.376e-05,530.4
31891.0,0.207957,1.134599,1.408e-05,530.4
33967.0,0.211559,2.000048,3.326e-05,1790.2
3046.0,0.060094,0.551543,9.5e-06,2182.4
14150.0,0.061204,0.563207,9.83e-06,2182.4
33610.0,2.009,18.56,0.0003223,1790.2
1196.0,0.258588,2.38861,4.153e-05,1790.2
12873.0,0.270723,2.499633,4.369e-05,1884.5
31847.0,0.1416,1.073008,1.615e-05,392.9
34024.0,0.5404,4.094992,6.165e-05,392.9
33148.0,0.119712,1.254582,2.194e-05,1679.7
33149.0,0.313537,3.285871,5.747e-05,1679.7
5286.0,0.045083,0.472469,8.26e-06,1679.7
8495.0,0.068543,0.715778,1.234e-05,2078.5
5287.0,0.824879,9.39151,0.00014543,2078.5
15533.0,1.031711,9.259687,0.00015155,1606.0
5292.0,0.6234,6.6472,0.00010103,1995.3
15540.0,0.721252,6.473293,0.00010595,1606.0
34202.0,0.047846,0.443582,7.69e-06,1790.2
33126.0,0.042533,0.4045,7.01e-06,1790.2
4945.0,0.417154,3.867418,6.701e-05,1790.2
15052.0,0.221585,1.890199,3.292e-05,1698.1
5585.0,0.157,2.984,9e-05,316.6
33314.0,0.509,5.485,9e-05,1790.2
31930.0,0.62,5.24,8.88e-05,1721.8
33583.0,0.593,3.479,3.14e-05,589.9
1702.0,0.111157,0.958483,1.661e-05,2182.4
2229.0,0.09598,0.933951,1.477e-05,1970.4
33740.0,0.296384,2.734404,4.739e-05,1698.1
6588.0,0.686,2.938,2.01e-05,282.0
31984.0,1.148,5.413,5.92e-05,365.8
31982.0,0.315,1.688,2.21e-05,518.2
34050.0,0.053643,0.305766,4.19e-06,518.2
8180.0,0.173226,0.98739,1.353e-05,518.2
8353.0,0.124998,0.837486,1.244e-05,518.2
8357.0,0.87313,4.976844,6.818e-05,518.2
17731.0,0.94,5.15,0.0001087,518.2
13220.0,0.167769,0.891728,1.437e-05,586.4
13452.0,0.169863,1.015853,9.5e-06,512.1
33669.0,0.448261,2.382602,3.84e-05,586.4
13223.0,0.65297,3.47067,5.593e-05,586.4
13455.0,0.252406,1.396428,1.419e-05,499.2
33668.0,0.409203,2.447204,2.289e-05,512.1
34018.0,0.339933,2.032943,1.901e-05,512.1
31433.0,0.208501,1.169066,1.5e-05,586.4
34145.0,0.604,3.129,3.79e-05,442.0
33629.0,0.276737,2.679054,4.046e-05,2354.9
8346.0,0.347085,1.945777,2.992e-05,442.0
17733.0,0.34,1.9,4e-05,392.9
8437.0,0.599,5.75,8.04e-05,731.6
3734.0,0.509942,5.006772,8.354e-05,2182.4
11750.0,0.520823,5.052519,8.13e-05,1884.5
33136.0,0.77033,7.235658,0.00012421,2182.4
13208.0,0.013587,0.125982,2.18e-06,1790.2
33666.0,0.026223,0.243137,4.2e-06,1790.2
13206.0,0.033769,0.313108,5.41e-06,1790.2
1648.0,0.157982,1.464812,2.531e-05,1790.2
13205.0,0.156324,1.466404,2.403e-05,1698.1
229.0,0.037532,0.348,6.01e-06,1790.2
14191.0,0.032666,0.324789,4.87e-06,1790.2
33773.0,0.628,5.761,0.0001001,518.2
2411.0,0.201,1.006,1.31e-05,518.2
13648.0,0.103251,0.735158,1.163e-05,488.5
2415.0,0.481,2.493,3.28e-05,491.6
13646.0,0.312314,2.223704,3.518e-05,488.5
30401.0,0.01422,0.068177,2.218e-05,237.4
12702.0,0.026517,0.127132,4.136e-05,237.4
33458.0,1.094395,5.876205,7.376e-05,589.9
33937.0,0.582,3.131,4.07e-05,518.2
16130.0,0.023207,0.124606,1.56e-06,589.9
16131.0,0.01123,0.105887,1.75e-06,518.2
16133.0,0.021769,0.116529,1.61e-06,491.6
6016.0,0.448791,2.409723,3.025e-05,589.9
16132.0,0.217176,2.047705,3.375e-05,518.2
33708.0,0.063786,0.655382,1.367e-05,1884.5
13370.0,0.003157,0.061523,1.14e-06,2073.3
6293.0,0.011877,0.231478,4.28e-06,2073.3
16383.0,0.0215,0.220905,4.61e-06,1884.5
33540.0,0.007,0.07,1.2e-06,2073.3
6292.0,0.029,0.261,4.1e-06,2073.3
16460.0,0.031,0.28,4.3e-06,1787.5
34106.0,0.554,3.129,2.97e-05,478.2
4546.0,0.007486,0.068706,1.18e-06,2182.4
5464.0,0.006216,0.053649,9.3e-07,2145.0
33244.0,0.355616,3.06927,5.31e-05,2145.0
33921.0,0.807352,7.260017,0.0001359,2145.0
2839.0,0.373648,3.359983,6.29e-05,2145.0
14025.0,0.387527,3.387096,6.068e-05,1688.2
2842.0,0.405,3.767,6.46e-05,2132.5
5461.0,0.443123,3.813109,6.601e-05,2132.5
33889.0,0.994577,8.522851,0.00014779,1698.1
13937.0,0.361423,3.097149,5.371e-05,1698.1
31795.0,0.179478,1.058673,1.121e-05,491.6
31797.0,0.69557,3.876823,3.47e-05,491.6
33884.0,0.1,1.72,2.98e-05,491.6
2713.0,0.058063,0.475404,4.16e-06,495.4
31816.0,2.391937,19.584596,0.00017144,495.4
31815.0,3.294,27.52,0.0001723,495.4
33520.0,0.912548,4.821936,5.69e-05,491.6
33523.0,0.469,2.523,3.13e-05,491.6
24120.0,0.16367,1.537342,2.639e-05,2182.4
3311.0,0.156058,1.532228,2.556e-05,2182.4
1700.0,1.321271,12.105229,0.00018249,2182.4
13250.0,1.371271,12.589325,0.00018875,1989.8
33674.0,0.038943,0.356791,5.38e-06,2182.4
5241.0,0.046322,0.440536,7.63e-06,1790.2
15462.0,0.047457,0.439023,7.62e-06,1790.2
33125.0,0.505174,4.804303,8.322e-05,1790.2
33127.0,0.62789,5.971357,0.00010344,1790.2
33807.0,0.122496,2.387377,4.416e-05,2073.3
33806.0,0.209414,4.081379,7.55e-05,2073.3
33709.0,0.31447,6.128861,0.00011337,2073.3
80.0,0.004586,0.089382,1.65e-06,2073.3
1830.0,0.022305,0.42332,7.88e-06,2025.9
13378.0,0.02406,0.415574,7.63e-06,1790.2
2759.0,0.053829,0.493574,7.4e-06,2182.4
13960.0,0.05308,0.487318,7.31e-06,1989.8
33899.0,1.836171,16.836426,0.0002525,2182.4
10574.0,0.007304,0.075966,1.13e-06,443.0
19645.0,0.008121,0.08459,1.26e-06,443.0
10571.0,0.02025,0.210602,3.12e-06,443.0
19646.0,0.020829,0.216967,3.24e-06,443.0
10572.0,0.007445,0.077432,1.15e-06,443.0
19647.0,0.007658,0.079772,1.19e-06,443.0
34154.0,1.238611,6.702505,8.61e-05,518.2
4605.0,0.759409,4.109395,5.279e-05,518.2
4598.0,0.56698,3.0681,3.941e-05,518.2
1669.0,0.084325,0.466523,4.74e-06,499.2
33667.0,0.905716,5.010835,5.09e-05,499.2
4847.0,0.105569,1.009615,1.637e-05,1790.2
15118.0,0.122551,1.171669,2.325e-05,1790.2
5615.0,1.088323,10.408228,0.00016877,1790.2
5611.0,0.364107,3.482156,5.646e-05,1790.2
15887.0,0.342417,3.242063,5.367e-05,1790.2
1787.0,0.156635,1.1802,1.659e-05,731.6
1501.0,0.096347,0.611207,7.75e-06,491.6
33656.0,0.550898,3.494798,4.431e-05,491.6
33658.0,0.548263,3.478085,4.41e-05,491.6
1507.0,0.155169,0.846891,9.09e-06,488.5
1701.0,0.145587,1.25536,2.175e-05,2182.4
13255.0,0.120293,1.170525,1.851e-05,1970.4
32250.0,0.077256,0.666157,1.154e-05,2182.4
31716.0,0.067249,0.618185,1.086e-05,404.8
33705.0,0.275751,2.534815,4.454e-05,404.8
33142.0,1.474,12.59,0.0002191,2145.0
5305.0,0.56,5.2,9.04e-05,2182.4
15567.0,0.267227,2.484959,4.364e-05,1790.2
989.0,0.257,1.387,1.79e-05,518.2
12709.0,0.166639,0.931713,1.048e-05,491.6
4990.0,0.309706,3.063058,5.644e-05,1645.4
15115.0,0.394735,3.961914,5.833e-05,1645.4
33341.0,0.216977,2.074438,4.117e-05,1790.2
5630.0,0.031472,0.300893,5.97e-06,1790.2
10764.0,0.024952,0.246781,4.55e-06,1645.4
31443.0,0.488375,4.311513,7.557e-05,2145.0
2263.0,0.006625,0.058487,1.03e-06,2145.0
2322.0,0.004405,0.03732,6.6e-07,2132.5
31890.0,0.695,6.702,0.0001162,1816.6
33743.0,0.563009,5.208262,9.036e-05,2182.4
3586.0,0.094991,0.878738,1.524e-05,2182.4
33748.0,0.45,4.181,7.21e-05,1884.5
10832.0,0.311,2.714,4.75e-05,1698.1
21844.0,0.472,4.534,6.88e-05,1698.1
31972.0,0.538742,3.399539,4.471e-05,586.4
33664.0,2.911258,18.370461,0.00024159,586.4
15059.0,2.494,21.35,0.0003698,2145.0
10858.0,0.795,6.793,0.0001178,2145.0
19873.0,0.794,6.792,0.0001177,2145.0
1650.0,0.236843,2.19622,3.668e-05,2145.0
13196.0,0.230976,2.166676,3.55e-05,1698.1
33665.0,0.317334,3.155211,4.733e-05,1790.2
12737.0,0.007276,0.068254,1.12e-06,1698.1
1458.0,0.093815,0.572313,8.02e-06,491.6
13040.0,0.107949,0.552034,6.88e-06,491.6
33648.0,0.822185,5.015687,7.028e-05,491.6
15576.0,0.35377,3.26522,5.699e-05,2182.4
33170.0,0.51223,4.72778,8.251e-05,2182.4
33479.0,0.501277,4.628367,8.091e-05,1884.5
2507.0,3.031,16.03,0.0001832,491.6
13711.0,3.031,16.03,0.0001832,491.6
1627.0,0.211429,1.881503,3.208e-05,1787.5
13171.0,0.215341,1.864789,3.228e-05,1787.5
13167.0,0.778571,6.928497,0.00011812,1787.5
33688.0,0.160194,1.503082,2.536e-05,1790.2
6075.0,0.140727,1.301314,2.254e-05,1790.2
33687.0,0.193811,1.818514,3.068e-05,1790.2
6012.0,0.208895,1.931661,3.346e-05,1790.2
5983.0,0.148922,1.397325,2.358e-05,1790.2
6569.0,0.149712,1.384396,2.398e-05,1790.2
6079.0,0.761073,7.141079,0.00012048,1790.2
16209.0,0.755,7.141,0.0001183,1790.2
33728.0,0.789157,7.31778,0.00012222,2145.0
34005.0,0.368009,2.015356,2.563e-05,518.2
34004.0,0.372991,2.042644,2.597e-05,518.2
33973.0,0.271,2.453,3.93e-05,1698.1
15685.0,1.027706,9.487982,0.00016266,1790.2
4545.0,0.008765,0.080441,1.38e-06,2182.4
14889.0,0.008466,0.078493,1.35e-06,1790.2
34135.0,0.219673,2.016159,3.471e-05,2182.4
34178.0,0.442191,4.058437,6.987e-05,2182.4
34176.0,0.216791,1.989713,3.426e-05,2182.4
33624.0,0.547314,5.298464,8.003e-05,2354.9
31431.0,1.092597,9.995917,0.00017218,2182.4
33822.0,0.668,3.684,3.98e-05,573.9
33922.0,1.117,10.23,0.000182,1884.5
33950.0,0.070447,0.505143,8.15e-06,703.4
1362.0,0.054056,0.387615,6.25e-06,703.4
14097.0,0.088139,0.471181,6.21e-06,518.2
1365.0,0.168046,1.204986,1.944e-05,703.4
14099.0,0.273998,1.464772,1.93e-05,518.2
1359.0,0.336159,2.410457,3.889e-05,703.4
14092.0,0.569539,3.054684,3.144e-05,442.0
2593.0,0.180292,1.292799,2.086e-05,703.4
13803.0,0.305461,1.638316,1.686e-05,442.0
32109.0,0.209,1.081,1.28e-05,382.6
33533.0,1.086583,10.287937,0.00017033,1790.2
32256.0,0.622676,5.783572,0.0001033,621.9
32255.0,1.063324,9.876428,0.0001764,621.9
34028.0,0.309635,2.851741,4.982e-05,1790.2
34031.0,0.018175,0.167391,2.92e-06,1790.2
33974.0,0.191191,1.760868,3.076e-05,1790.2
33558.0,1.013852,9.385861,0.00016245,1790.2
34209.0,0.86437,4.566539,5.89e-05,762.1
4955.0,0.60163,3.178461,4.1e-05,762.1
5025.0,0.188359,1.02007,1.284e-05,491.6
5015.0,0.215359,1.166293,1.468e-05,491.6
33915.0,1.052013,4.639188,3.349e-05,282.0
33916.0,0.127845,0.691909,8.88e-06,518.2
5692.0,0.096,0.542,2.18e-05,781.9
16127.0,0.172,0.958,1.17e-05,621.9
31962.0,0.224623,1.228406,1.299e-05,589.9
33604.0,0.25,2.37,4.06e-05,2145.0
33602.0,0.78,7.5,0.0001306,2073.3
1129.0,0.223555,2.149937,3.686e-05,2182.4
12849.0,0.183015,1.808976,2.909e-05,1790.2
33603.0,0.246445,2.370063,4.064e-05,2182.4
24462.0,0.009297,0.091595,1.47e-06,2145.0
12847.0,0.302177,2.977002,4.79e-05,2145.0
12994.0,0.266777,2.636894,4.24e-05,1790.2
33641.0,0.628,5.582,9.7e-05,1787.5
34205.0,1.702973,9.097057,0.00011914,586.4
34206.0,2.202027,11.762943,0.00015406,586.4
32818.0,0.251,5.244,8.44e-05,316.6
4992.0,0.380018,3.336058,5.611e-05,621.9
15127.0,0.704675,3.819674,4.81e-05,429.8
34213.0,2.730562,14.800954,0.00018639,429.8
15136.0,2.355764,12.769371,0.00016081,429.8
15825.0,0.640065,3.281651,4.244e-05,429.8
34184.0,0.359,3.285,5.66e-05,2182.4
33749.0,0.244889,2.074751,3.683e-05,2132.5
33718.0,0.207577,1.99476,3.236e-05,1790.2
33717.0,0.27586,2.650943,4.3e-05,1790.2
33713.0,2.355,11.17,0.0001894,312.5
33845.0,0.764,3.853,4.83e-05,491.6
32957.0,0.035327,0.337872,4.89e-06,731.6
538.0,0.076345,0.435389,5.04e-06,518.2
1786.0,0.149787,1.128603,1.586e-05,731.6
547.0,0.082577,0.622197,8.75e-06,731.6
9109.0,0.099834,0.569346,6.59e-06,518.2
15517.0,0.160266,1.367762,2.376e-05,2145.0
15516.0,1.033734,8.822238,0.00015324,2145.0
8084.0,0.105,0.583,5.9e-06,293.0
18274.0,0.105,0.583,5.9e-06,293.0
33448.0,0.035057,0.317839,5.42e-06,2145.0
24467.0,0.037151,0.335228,5.65e-06,1787.5
33445.0,0.387029,3.50896,5.981e-05,2145.0
33133.0,0.228913,2.252323,3.741e-05,2182.4
3306.0,0.015761,0.155074,2.58e-06,2182.4
11204.0,0.015899,0.155411,2.62e-06,2145.0
3304.0,0.551326,5.424603,9.011e-05,2182.4
11205.0,0.556174,5.436378,9.17e-05,2145.0
33546.0,0.424,3.415,4.31e-05,781.9
2526.0,0.521086,4.459801,7.684e-05,2132.5
13717.0,0.50625,4.600205,7.878e-05,1970.4
28.0,0.126287,1.082464,1.886e-05,2132.5
13715.0,0.128406,1.104943,1.913e-05,2132.5
33802.0,1.364713,11.697536,0.00020384,2132.5
33663.0,1.426918,12.357336,0.00021089,1688.2
31749.0,1.58082,9.015265,0.00010428,518.2
33714.0,2.046061,9.926978,0.00029308,210.0
10483.0,0.550939,2.673022,7.892e-05,210.0
33592.0,0.434,4.009,7e-05,2182.4
33593.0,0.287,2.682,4.76e-05,2182.4
72.0,0.232308,2.149363,3.722e-05,2182.4
12818.0,0.232308,2.140236,3.736e-05,2182.4
33594.0,0.556692,5.150637,8.918e-05,2182.4
1571.0,1.784,15.24,0.0002641,1919.1
13169.0,1.784,15.24,0.0002642,1919.1
1619.0,1.703,14.68,0.0002537,1919.1
33837.0,1.500924,13.879512,0.00024063,1790.2
33840.0,0.359076,3.320488,5.757e-05,1790.2
15618.0,1.244108,10.8355,0.00018717,2145.0
15620.0,1.24499,10.743007,0.0001858,2145.0
5574.0,0.204892,1.7845,3.083e-05,2145.0
15849.0,0.205038,1.769268,3.06e-05,2145.0
5364.0,0.460972,3.977726,6.88e-05,2145.0
15619.0,0.443,3.867,6.71e-05,2132.5
31880.0,0.404,2.17,2.85e-05,518.2
33572.0,1.024,5.516,7.18e-05,518.2
34040.0,0.315,1.655,2.18e-05,491.6
32112.0,0.64,5.887,0.0001032,1790.2
31719.0,0.086769,0.931094,1.295e-05,1816.6
34116.0,0.043231,0.463906,6.45e-06,1816.6
32214.0,0.249482,3.403146,4.007e-05,1790.2
33873.0,0.168987,2.305121,2.714e-05,1790.2
31853.0,0.213531,2.912733,3.429e-05,1790.2
1776.0,1.004,5.289,6.1e-05,518.2
13293.0,1.004,5.317,6.06e-05,518.2
33890.0,1.449,12.34,0.0002146,1698.1
33281.0,1.100023,9.465781,0.00016387,2132.5
33835.0,0.905945,4.294588,3.593e-05,392.9
30242.0,0.385241,1.826213,1.528e-05,392.9
7490.0,0.733573,6.29583,0.00010905,2182.4
32812.0,0.724779,6.298029,0.00010912,2145.0
