bus_id,carrier,n_units,is_aggregated,p_nom_mw,component
5176,battery,0,True,0.0125,storage
5179,battery,0,True,0.0125,storage
5180,battery,0,True,0.0125,storage
5185,battery,0,True,0.732608695652174,storage
5195,battery,1,True,0.21,storage
5205,battery,1,True,0.1,storage
5233,battery,0,True,0.024659999999999998,storage
5248,battery,0,True,0.732608695652174,storage
5249,battery,0,True,0.732608695652174,storage
5251,battery,1,True,1.16,storage
5269,battery,0,True,0.732608695652174,storage
5271,battery,0,True,0.732608695652174,storage
5273,battery,0,True,0.732608695652174,storage
5276,battery,0,True,0.732608695652174,storage
5278,battery,0,True,0.732608695652174,storage
5280,battery,1,True,0.5815789473684211,storage
5308,battery,0,True,0.0125,storage
5318,battery,1,True,0.12333333333333334,storage
5320,battery,1,True,0.05466666666666667,storage
5328,battery,1,True,0.5815789473684211,storage
5329,battery,1,True,0.5815789473684211,storage
5379,battery,1,True,3.4066666666666667,storage
5396,battery,1,True,0.528,storage
5399,battery,0,True,5.771875,storage
5400,battery,0,True,5.771875,storage
5431,battery,0,True,0.017083333333333332,storage
5437,battery,0,True,0.017083333333333332,storage
5479,battery,1,True,0.12291666666666667,storage
5480,battery,1,True,0.12291666666666667,storage
5483,battery,1,True,0.5815789473684211,storage
5488,battery,1,True,0.6316666666666667,storage
5507,battery,1,True,0.18295774647887325,storage
5509,battery,1,True,0.18295774647887325,storage
5512,battery,1,True,0.5815789473684211,storage
5514,battery,1,True,0.5815789473684211,storage
5516,battery,0,True,0.5815789473684211,storage
5520,battery,0,True,0.5815789473684211,storage
5524,pumped_hydro,3,False,92.0,storage
5683,battery,0,True,0.2636363636363636,storage
5739,battery,0,True,0.732608695652174,storage
5743,battery,1,True,0.18727272727272729,storage
5744,battery,1,True,0.18727272727272729,storage
5745,battery,1,True,0.18727272727272729,storage
5870,battery,4,True,0.7999999999999999,storage
5873,battery,1,True,0.132,storage
5943,battery,0,True,0.025846153846153845,storage
5953,battery,0,True,1.875,storage
5954,battery,0,True,0.017083333333333332,storage
