line_id,bus0,bus1,length,s_nom,v_nom,cables,bus0_x,bus0_y,bus1_x,bus1_y
25690,34916,37510,2.8680008945550144,520,110,6,11.293842893892116,48.05187203363804,11.3270294,48.0421075
26383,38253,37162,0.214199863348644,520,110,6,7.029982785409355,49.334660450376205,7.03126458927318,49.33089739512573
26424,25753,37228,1.5415298963216149,520,110,6,7.161334600000001,49.3278925,7.144565244089455,49.33464218242332
26671,37510,37509,5.131893575847636,520,110,6,11.3270294,48.0421075,11.347909934424978,48.00624470295573
27096,35962,36767,2.390745099622822,520,110,6,14.27065698816345,53.0960179911851,14.241180022150132,53.10629164329868
27120,38855,38856,0.07504962559541382,260,110,3,11.71470625,51.58771505,11.71610106693471,51.58819544014669
27139,37376,38155,3.5745293641264864,520,110,6,14.451150678356964,51.840084677510745,14.42912802206826,51.8132649622487
27175,37558,38234,1.6210147478073051,520,110,6,11.599985550310238,50.88668836115953,11.585089948989785,50.894117880945245
27632,28876,38463,0.7450135153602985,280,110,3,8.8032492,53.080225600000006,8.80506784807447,53.08574670084237
27770,38200,37956,6.577234419377605,520,110,6,12.067229029276811,51.31081878436185,12.02525521241903,51.31224303894958
27776,38794,37874,1.2866302793220585,520,110,6,12.9210848,50.8578922,12.938213449885222,50.8620543386056
27947,36827,29908,1.0342847790980658,520,110,6,6.977537281533492,49.2438656981672,6.974729600000001,49.2534319
28214,26952,35696,0.5289484733615731,520,110,6,9.9239906,52.37926830000001,9.918175987686068,52.38000537591712
28272,37162,38253,0.3872392637577495,520,110,6,7.03126458927318,49.33089739512573,7.029982785409355,49.334660450376205
28686,35420,38217,0.2204132591927723,260,110,3,7.049715749348086,50.90372347441465,7.047235385557182,50.90437421158472
29048,35351,35680,0.04235733210917115,260,110,3,7.120291975095661,50.71423000298828,7.119782748954982,50.71414767444743
29050,36050,36793,0.15753715796050782,260,110,3,7.123393732499234,50.85170987526678,7.122698510798943,50.85096465459103
29051,36050,36793,0.1622417756791546,260,110,3,7.123393732499234,50.85170987526678,7.122698510798943,50.85096465459103
29180,37471,38482,0.6907626412059307,280,110,3,10.653853398027014,53.83909922774409,10.660553141125584,53.83600115836639
29580,39513,36636,0.6439764002401224,560,110,6,14.612487745019768,52.167507190634296,14.603510800000002,52.166058750000005
29641,38517,39521,0.10176882937046867,260,110,3,14.41161384185431,52.33167950294296,14.412331998746684,52.331915500518846
29710,39573,39486,0.0887309270287898,280,110,3,7.324377183887794,51.431977960165725,7.324040951698817,51.43274791085052
29741,39596,38600,0.20230374556706798,280,110,3,7.706928629411497,47.53960178359572,7.708877133333335,47.54085870000001
29842,39668,38888,0.027671389815394323,280,110,3,10.924084343260034,47.86088603612039,10.923742714545895,47.860982945464976
29933,39730,36206,0.05655596529684408,280,110,3,13.417938662133176,52.51080469647156,13.418637026426662,52.51108405629692
30205,36202,39916,1.023947314804462,1120,110,12,13.470082986381115,52.50906124064424,13.465121370491993,52.502914250882974
30206,39916,38752,0.1980920312487437,1120,110,12,13.465121370491993,52.502914250882974,13.462445809219536,52.50259655610479
30313,39993,35708,0.4690588185218094,280,110,3,9.17159717359662,47.67906276742924,9.173702188368498,47.68303591521043
30317,39996,38752,0.48536248361519574,280,110,3,13.45528910133314,52.50232460745175,13.462445809219536,52.50259655610479
30333,40008,38085,0.5803751662817433,280,110,3,12.947078220593266,50.84183852801962,12.9496192,50.84685985000001
30357,34833,37707,5.29309074208492,520,110,6,13.84012158871776,50.99094571997068,13.811660762265833,51.02801526119439
30359,40025,37707,0.7284267238636908,260,110,3,13.816585218476602,51.03339403050587,13.811660762265833,51.02801526119439
30444,40090,25078,1.1563597239712091,280,110,3,14.27090935352478,51.570842082862,14.2685146,51.5605498
30445,40091,40090,1.0195044573130112,280,110,3,14.273796995355143,51.579833342433055,14.27090935352478,51.570842082862
30448,40094,36827,1.1781155540910933,280,110,3,6.961987536157907,49.24083332906213,6.977537281533492,49.2438656981672
30759,40339,35236,2.235660038524832,560,110,6,11.823420271704729,48.359269360956,11.82408805,48.33920165000001
31554,36383,39390,0.12128347683418235,260,110,3,11.63809584748095,51.65499431826276,11.637647055998691,51.65494272022984
32242,35176,37806,4.483301724062477,260,110,3,11.005612678358,52.19562376275159,10.97975384124878,52.169496016934495
