bus_id,carrier,n_units,is_aggregated,p_nom_mw,component
10992.0,solar,877,True,15.8493988,generator
10996.0,biogas,5,True,2.2359999999999998,generator
10996.0,solar,877,True,15.8493988,generator
11003.0,biogas,10,True,4.037,generator
11003.0,onwind,2,False,0.58,generator
11003.0,solar,874,True,21.258129000000004,generator
11005.0,biogas,18,True,6.2509999999999994,generator
11005.0,onwind,47,False,156.22,generator
11005.0,solar,968,True,27.628301,generator
11008.0,biogas,23,True,9.144,generator
11008.0,onwind,6,False,8.1,generator
11008.0,solar,1325,True,35.853908000000004,generator
11010.0,biogas,1,True,0.537,generator
11010.0,onwind,19,False,37.2,generator
11010.0,solar,171,True,4.314174,generator
11029.0,biogas,3,True,0.5243333333333333,generator
11029.0,onwind,10,False,10.0,generator
11029.0,solar,746,True,18.844831666666668,generator
11031.0,biogas,4,True,0.6743333333333333,generator
11031.0,solar,1465,True,25.98837866666667,generator
11034.0,biogas,2,True,0.5243333333333333,generator
11034.0,onwind,11,False,30.0,generator
11034.0,solar,745,True,18.844831666666668,generator
11039.0,gas,1,False,103.0,generator
11039.0,solar,598,True,11.560776,generator
11040.0,biogas,0,True,0.2233333333333333,generator
11040.0,oil,10,False,20.0,generator
11040.0,run_of_river,1,False,5.4,generator
11040.0,solar,428,True,3.3149533333333334,generator
11048.0,biogas,3,True,1.227,generator
11048.0,onwind,49,False,96.59,generator
11048.0,solar,435,True,14.734162,generator
11051.0,onwind,9,False,28.575,generator
11051.0,solar,51,True,2.529885,generator
11057.0,biogas,3,True,0.999,generator
11057.0,biomass,1,True,0.0043,generator
11057.0,onwind,7,False,30.0,generator
11057.0,solar,1851,True,21.192384,generator
11071.0,biogas,1,True,0.06711111111111111,generator
11071.0,solar,226,True,1.991028277777778,generator
11100.0,biogas,0,True,0.016411764705882355,generator
11100.0,biomass,0,True,0.21141176470588235,generator
11100.0,solar,404,True,5.775891588235294,generator
11101.0,biogas,0,True,0.016411764705882355,generator
11101.0,biomass,0,True,0.21141176470588235,generator
11101.0,oil,4,False,65.325,generator
11101.0,onwind,5,False,15.18,generator
11101.0,solar,404,True,5.775891588235294,generator
11101.0,waste,1,False,33.5,generator
11125.0,biogas,2,True,4.444,generator
11125.0,run_of_river,1,False,0.067,generator
11125.0,solar,527,True,35.349575333333334,generator
11181.0,biogas,9,True,3.685,generator
11181.0,run_of_river,3,False,0.28900000000000003,generator
11181.0,solar,667,True,10.686862,generator
11283.0,biogas,3,True,1.8944999999999999,generator
11283.0,onwind,51,False,197.495,generator
11283.0,solar,116,True,5.517845749999999,generator
11284.0,biogas,8,True,3.7715,generator
11284.0,onwind,13,False,17.7,generator
11284.0,solar,170,True,9.89229375,generator
11323.0,biogas,2,True,0.4005714285714285,generator
11323.0,solar,625,True,8.897151,generator
11327.0,biogas,8,True,2.289,generator
11327.0,biomass,1,True,0.083,generator
11327.0,solar,1534,True,29.21658375,generator
11328.0,biogas,8,True,2.289,generator
11328.0,biomass,1,True,0.083,generator
11328.0,onwind,2,False,0.6799999999999999,generator
11328.0,solar,1533,True,29.21658375,generator
11330.0,biogas,1,True,0.4005714285714285,generator
11330.0,solar,625,True,8.897151,generator
11380.0,biogas,0,True,0.042222222222222223,generator
11380.0,biomass,0,True,0.0022222222222222222,generator
11380.0,solar,211,True,2.1118442222222225,generator
11383.0,biogas,0,True,0.042222222222222223,generator
11383.0,biomass,0,True,0.0022222222222222222,generator
11383.0,solar,211,True,2.1118442222222225,generator
11385.0,biogas,0,True,0.05416666666666667,generator
11385.0,solar,309,True,3.733246,generator
11389.0,biogas,3,True,0.746,generator
11389.0,solar,975,True,21.222056,generator
11392.0,biogas,8,True,2.4305000000000003,generator
11392.0,solar,1488,True,36.231381,generator
11500.0,biogas,0,True,0.20042857142857143,generator
11500.0,biomass,0,True,0.042499999999999996,generator
11500.0,solar,676,True,7.281794428571429,generator
11503.0,biogas,0,True,0.08333333333333333,generator
11503.0,biomass,0,True,0.05666666666666667,generator
11503.0,solar,290,True,4.122442333333333,generator
11504.0,biogas,0,True,0.20042857142857143,generator
11504.0,biomass,0,True,0.042499999999999996,generator
11504.0,run_of_river,1,False,0.443,generator
11504.0,solar,677,True,7.356724428571429,generator
11506.0,biogas,0,True,0.08333333333333333,generator
11506.0,biomass,0,True,0.05666666666666667,generator
11506.0,solar,290,True,4.122442333333333,generator
11507.0,biogas,0,True,0.20042857142857143,generator
11507.0,biomass,0,True,0.042499999999999996,generator
11507.0,solar,676,True,7.281794428571429,generator
11531.0,biogas,1,True,0.6522,generator
11531.0,onwind,1,False,1.5,generator
11531.0,solar,338,True,5.3168384,generator
11595.0,solar,70,True,1.296799,generator
11596.0,biogas,2,True,1.299,generator
11596.0,solar,264,True,5.0546050000000005,generator
11601.0,biogas,7,True,3.5860000000000003,generator
11601.0,biomass,2,True,1.9149999999999998,generator
11601.0,onwind,24,False,69.3,generator
11601.0,solar,655,True,12.982215,generator
11603.0,biogas,1,True,0.3824666666666667,generator
11603.0,biomass,0,True,0.08246666666666667,generator
11603.0,onwind,17,False,19.0,generator
11603.0,solar,644,True,10.585744066666667,generator
11618.0,solar,748,True,6.375463,generator
11626.0,solar,1816,True,33.30018466666667,generator
11740.0,biogas,2,True,0.5,generator
11740.0,solar,244,True,2.7599230000000006,generator
11775.0,biogas,4,True,1.0368885714285714,generator
11775.0,biomass,1,True,0.06,generator
11775.0,onwind,5,False,11.940000000000001,generator
11775.0,solar,2446,True,35.24976685714286,generator
11777.0,biogas,2,True,0.6414285714285715,generator
11777.0,biomass,0,True,0.06,generator
11777.0,solar,878,True,10.750322857142859,generator
11778.0,biogas,5,True,1.2124285714285714,generator
11778.0,biomass,0,True,0.06,generator
11778.0,gas,6,False,22.22555,generator
11778.0,onwind,5,False,8.08,generator
11778.0,solar,878,True,10.750322857142859,generator
11798.0,biogas,5,True,3.1899999999999995,generator
11798.0,onwind,20,False,30.8,generator
11798.0,solar,275,True,24.598664,generator
11811.0,biogas,1,True,0.17139473684210527,generator
11811.0,biomass,0,True,0.13142105263157894,generator
11811.0,onwind,12,False,30.250000000000004,generator
11811.0,solar,346,True,4.487720184210526,generator
11840.0,biogas,1,True,0.319125,generator
11840.0,solar,221,True,5.529854625,generator
11842.0,biogas,5,True,1.5191249999999998,generator
11842.0,onwind,41,False,120.74,generator
11842.0,solar,662,True,13.452848625,generator
11845.0,biogas,1,True,0.319125,generator
11845.0,solar,221,True,5.529854625,generator
11847.0,biogas,2,True,1.18525,generator
11847.0,onwind,2,False,1.0,generator
11847.0,solar,48,True,61.111236250000005,generator
11848.0,biogas,3,True,1.52525,generator
11848.0,onwind,34,False,93.30000000000001,generator
11848.0,solar,178,True,4.60131525,generator
11849.0,biogas,2,True,1.18525,generator
11849.0,onwind,20,False,79.8,generator
11849.0,solar,100,True,2.49000425,generator
11857.0,biogas,1,True,0.3116666666666667,generator
11857.0,lignite,2,False,19.0,generator
11857.0,onwind,3,False,6.0,generator
11857.0,solar,829,True,9.47156588888889,generator
11897.0,gas,1,False,68.913,generator
11903.0,biogas,1,True,0.02475,generator
11903.0,biomass,1,True,0.1395,generator
11903.0,solar,300,True,4.51034375,generator
11907.0,solar,370,True,2.700003333333333,generator
11909.0,solar,370,True,2.700003333333333,generator
11913.0,onwind,1,False,0.08,generator
11913.0,solar,370,True,2.700003333333333,generator
11918.0,biogas,12,True,7.608,generator
11918.0,onwind,88,False,225.06,generator
11918.0,run_of_river,1,False,0.045,generator
11918.0,solar,723,True,45.646749,generator
11921.0,biogas,4,True,2.2350000000000003,generator
11921.0,onwind,18,False,55.825,generator
11921.0,solar,165,True,7.898125,generator
11922.0,onwind,1,False,3.075,generator
11922.0,solar,84,True,34.41781,generator
11924.0,biogas,2,True,0.445,generator
11924.0,biomass,2,True,7.515,generator
11924.0,solar,863,True,35.959772,generator
11926.0,biomass,0,True,0.015,generator
11926.0,onwind,5,False,4.0,generator
11926.0,solar,27,True,3.53342,generator
11934.0,lignite,4,False,2470.0,generator
11943.0,biogas,1,True,0.17139473684210527,generator
11943.0,biomass,0,True,0.13142105263157894,generator
11943.0,solar,346,True,4.487720184210526,generator
11944.0,biogas,1,True,0.17139473684210527,generator
11944.0,biomass,0,True,0.13142105263157894,generator
11944.0,solar,346,True,4.487720184210526,generator
11946.0,biogas,0,True,0.05416666666666667,generator
11946.0,solar,309,True,3.733246,generator
11949.0,biogas,1,True,0.13416666666666666,generator
11949.0,oil,1,False,2.178,generator
11949.0,onwind,2,False,1.2,generator
11949.0,solar,2319,True,25.401099000000002,generator
11994.0,biogas,0,True,0.20042857142857143,generator
11994.0,biomass,0,True,0.042499999999999996,generator
11994.0,gas,9,False,16.919,generator
11994.0,solar,676,True,7.281794428571429,generator
12013.0,biogas,1,True,0.3696428571428571,generator
12013.0,run_of_river,1,False,0.11,generator
12013.0,solar,743,True,6.646617214285714,generator
12015.0,biogas,1,True,0.3696428571428571,generator
12015.0,solar,743,True,6.646617214285714,generator
12028.0,biogas,1,True,0.125,generator
12028.0,onwind,9,False,24.8,generator
12028.0,solar,548,True,5.935596,generator
12029.0,biogas,1,True,0.674,generator
12029.0,onwind,25,False,75.35,generator
12029.0,solar,300,True,13.39588,generator
12032.0,biogas,2,True,2.057,generator
12032.0,onwind,6,False,31.91,generator
12032.0,solar,797,True,17.942636,generator
12036.0,biogas,2,True,1.383,generator
12036.0,onwind,11,False,18.4,generator
12036.0,solar,658,True,13.177641999999999,generator
12042.0,onwind,66,False,96.25,generator
12042.0,solar,92,True,9.734029666666666,generator
12044.0,onwind,21,False,44.2,generator
12044.0,solar,161,True,45.04449966666667,generator
12106.0,solar,475,True,46.211082000000005,generator
12108.0,biogas,4,True,2.275,generator
12108.0,solar,181,True,7.776628,generator
12128.0,biogas,1,True,0.2685,generator
12128.0,onwind,1,False,0.3,generator
12128.0,solar,212,True,74.02275025,generator
12129.0,biogas,1,True,0.2685,generator
12129.0,onwind,3,False,3.0,generator
12129.0,solar,208,True,5.05275725,generator
12131.0,biogas,0,True,0.2685,generator
12131.0,onwind,22,False,51.9,generator
12131.0,solar,208,True,5.05275725,generator
12138.0,biogas,1,True,0.35633333333333334,generator
12138.0,solar,645,True,14.043061666666667,generator
12140.0,biogas,0,True,0.35633333333333334,generator
12140.0,solar,1049,True,17.175855666666667,generator
12142.0,biogas,0,True,0.35633333333333334,generator
12142.0,run_of_river,1,False,0.11,generator
12142.0,solar,962,True,24.053032666666667,generator
12153.0,biogas,6,True,2.3649999999999998,generator
12153.0,solar,854,True,40.86896,generator
12157.0,solar,29,True,0.22830799999999998,generator
12158.0,solar,118,True,1.669509,generator
12160.0,biogas,3,True,0.6766666666666667,generator
12160.0,onwind,1,False,0.05,generator
12160.0,solar,527,True,8.069253999999999,generator
12163.0,biogas,3,True,0.85,generator
12163.0,onwind,7,False,6.1,generator
12163.0,solar,1207,True,15.787375,generator
12164.0,biogas,5,True,1.15,generator
12164.0,onwind,2,False,4.5,generator
12164.0,solar,1899,True,18.516207,generator
12190.0,onwind,4,False,8.0,generator
12190.0,solar,1550,True,18.496298999999997,generator
12192.0,biogas,5,True,2.701,generator
12192.0,onwind,3,False,5.4,generator
12192.0,solar,2250,True,16.135132,generator
12195.0,biogas,1,True,0.08,generator
12195.0,onwind,4,False,12.8,generator
12195.0,solar,395,True,3.104840166666667,generator
12197.0,biogas,8,True,2.9179999999999997,generator
12197.0,onwind,4,False,9.6,generator
12197.0,solar,685,True,11.941893,generator
12204.0,biogas,3,True,1.2000000000000002,generator
12204.0,onwind,11,False,19.55,generator
12204.0,solar,204,True,4.934359000000001,generator
12216.0,biogas,1,True,0.26539999999999997,generator
12216.0,onwind,1,False,0.08,generator
12216.0,solar,660,True,5.1172428000000005,generator
12220.0,biogas,0,True,0.3696428571428571,generator
12220.0,run_of_river,3,False,0.339,generator
12220.0,solar,743,True,6.646617214285714,generator
12221.0,biogas,1,True,0.26539999999999997,generator
12221.0,run_of_river,2,False,0.09459999999999999,generator
12221.0,solar,660,True,5.1172428000000005,generator
12222.0,biogas,1,True,0.26539999999999997,generator
12222.0,solar,660,True,5.1172428000000005,generator
12231.0,biogas,14,True,3.025,generator
12231.0,biomass,1,True,0.265,generator
12231.0,onwind,10,False,20.779999999999998,generator
12231.0,solar,818,True,24.746293,generator
12233.0,biogas,0,True,0.02475,generator
12233.0,biomass,1,True,0.1395,generator
12233.0,solar,299,True,4.51034375,generator
12234.0,biogas,0,True,0.02475,generator
12234.0,biomass,0,True,0.1395,generator
12234.0,solar,299,True,4.51034375,generator
12240.0,biogas,0,True,0.08,generator
12240.0,onwind,23,False,58.4,generator
12240.0,solar,397,True,6.884840166666667,generator
12242.0,biogas,0,True,0.08,generator
12242.0,solar,395,True,3.104840166666667,generator
12255.0,biogas,7,True,3.745,generator
12255.0,solar,967,True,36.981149,generator
12258.0,biogas,3,True,0.5327272727272727,generator
12258.0,onwind,1,False,0.08,generator
12258.0,solar,559,True,88.35539263636365,generator
12279.0,biomass,1,True,2.5,generator
12279.0,onwind,4,False,13.8,generator
12279.0,run_of_river,1,False,0.034,generator
12279.0,solar,330,True,4.373835,generator
12280.0,biomass,0,True,2.5,generator
12280.0,solar,330,True,4.373835,generator
12293.0,solar,606,True,4.428830400000001,generator
12294.0,solar,606,True,4.428830400000001,generator
12299.0,solar,329,True,76.17160200000001,generator
12325.0,biogas,3,True,1.381,generator
12325.0,solar,454,True,20.931452666666665,generator
12344.0,biogas,1,True,0.6515,generator
12344.0,solar,800,True,5.717154,generator
12363.0,biogas,0,True,0.03272727272727272,generator
12363.0,onwind,5,False,11.4,generator
12363.0,solar,317,True,3.4714176363636366,generator
12365.0,biogas,9,True,2.855,generator
12365.0,onwind,3,False,16.2,generator
12365.0,solar,420,True,31.118767000000002,generator
12366.0,biogas,3,True,2.537,generator
12366.0,solar,260,True,5.976414,generator
12403.0,biogas,22,True,8.1918,generator
12403.0,onwind,32,False,89.1,generator
12403.0,solar,2212,True,47.654332,generator
12405.0,biogas,6,True,1.3846,generator
12405.0,gas,1,False,1.413,generator
12405.0,onwind,18,False,30.029999999999998,generator
12405.0,solar,912,True,15.214788200000001,generator
12426.0,biogas,1,True,0.3116666666666667,generator
12426.0,gas,1,False,2.525,generator
12426.0,onwind,1,False,0.15,generator
12426.0,solar,829,True,9.47156588888889,generator
12472.0,biogas,0,True,0.0496,generator
12472.0,onwind,3,False,3.8499999999999996,generator
12472.0,solar,716,True,6.1754048,generator
12478.0,biogas,1,True,0.3874,generator
12478.0,solar,557,True,22.4148162,generator
12481.0,biogas,1,True,0.17139473684210527,generator
12481.0,biomass,0,True,0.13142105263157894,generator
12481.0,solar,346,True,4.487720184210526,generator
12483.0,biogas,1,True,0.17139473684210527,generator
12483.0,biomass,0,True,0.13142105263157894,generator
12483.0,solar,346,True,4.487720184210526,generator
12506.0,biogas,1,True,0.2374,generator
12506.0,solar,144,True,1.4020508,generator
12518.0,biogas,2,True,0.6414285714285715,generator
12518.0,biomass,0,True,0.06,generator
12518.0,onwind,5,False,6.35,generator
12518.0,solar,878,True,10.750322857142859,generator
12519.0,biogas,1,True,0.6414285714285715,generator
12519.0,biomass,0,True,0.06,generator
12519.0,solar,877,True,10.750322857142859,generator
12523.0,biogas,6,True,3.9294285714285713,generator
12523.0,biomass,1,True,0.159,generator
12523.0,solar,2784,True,38.22201785714286,generator
12530.0,solar,162,True,2.8396638,generator
12531.0,solar,161,True,2.8396638,generator
12534.0,biogas,2,True,1.501,generator
12534.0,solar,976,True,6.916104,generator
12535.0,biogas,2,True,0.605,generator
12535.0,onwind,4,False,9.2,generator
12535.0,solar,208,True,2.00408,generator
12538.0,biogas,0,True,0.26539999999999997,generator
12538.0,onwind,13,False,80.60000000000001,generator
12538.0,solar,659,True,5.1172428000000005,generator
12540.0,biogas,1,True,0.637,generator
12540.0,biomass,3,True,0.65,generator
12540.0,onwind,1,False,0.5,generator
12540.0,solar,371,True,8.8799718,generator
12637.0,biogas,11,True,3.8120000000000003,generator
12637.0,biomass,1,True,0.045,generator
12637.0,run_of_river,2,False,0.14700000000000002,generator
12637.0,solar,958,True,42.732891,generator
12648.0,biogas,1,True,0.3874,generator
12648.0,gas,1,False,36.8,generator
12648.0,solar,556,True,22.4148162,generator
12650.0,biogas,1,True,0.3874,generator
12650.0,gas,2,False,3.98,generator
12650.0,solar,556,True,22.4148162,generator
12680.0,biogas,1,True,0.3116666666666667,generator
12680.0,onwind,1,False,0.6,generator
12680.0,solar,829,True,9.47156588888889,generator
12696.0,biogas,1,True,0.1375,generator
12696.0,biomass,1,True,0.03,generator
12696.0,gas,1,False,100.0,generator
12696.0,onwind,5,False,5.7,generator
12696.0,other,1,False,1.27,generator
12696.0,solar,367,True,10.6329585,generator
12696.0,waste,1,False,24.0,generator
12725.0,biogas,9,True,4.172000000000001,generator
12725.0,onwind,4,False,2.4,generator
12725.0,solar,704,True,24.2342675,generator
12726.0,biogas,7,True,3.819,generator
12726.0,onwind,33,False,36.9,generator
12726.0,solar,559,True,91.6919715,generator
12728.0,biogas,3,True,0.9480000000000001,generator
12728.0,solar,405,True,12.7035815,generator
12730.0,biogas,6,True,4.402,generator
12730.0,solar,197,True,13.2636915,generator
12734.0,biogas,3,True,1.869,generator
12734.0,onwind,15,False,52.3,generator
12734.0,solar,155,True,5.866848999999999,generator
12739.0,biogas,7,True,5.027,generator
12739.0,onwind,25,False,57.65,generator
12739.0,solar,283,True,36.6919235,generator
12741.0,biogas,1,True,0.48,generator
12741.0,onwind,10,False,42.7,generator
12741.0,solar,122,True,5.3574375,generator
12742.0,biogas,8,True,3.343,generator
12742.0,biomass,1,True,0.14,generator
12742.0,solar,769,True,29.827269,generator
12744.0,biogas,1,True,0.0588,generator
12744.0,gas,3,False,73.345,generator
12744.0,solar,742,True,31.4366546,generator
12778.0,biogas,2,True,0.92974,generator
12778.0,solar,317,True,7.5258476000000005,generator
12782.0,biogas,1,True,0.3453056338028169,generator
12782.0,biomass,0,True,0.028169014084507043,generator
12782.0,gas,1,False,1.198,generator
12782.0,solar,381,True,3.0971534084507044,generator
12783.0,biogas,1,True,0.3453056338028169,generator
12783.0,biomass,0,True,0.028169014084507043,generator
12783.0,solar,381,True,3.0971534084507044,generator
12788.0,biogas,1,True,0.3453056338028169,generator
12788.0,biomass,0,True,0.028169014084507043,generator
12788.0,gas,2,False,2.64,generator
12788.0,oil,4,False,6.4,generator
12788.0,solar,381,True,3.0971534084507044,generator
12843.0,biogas,1,True,0.009333333333333334,generator
12843.0,solar,291,True,3.683699666666667,generator
12887.0,biogas,2,True,2.6310000000000002,generator
12887.0,onwind,60,False,112.8,generator
12887.0,solar,168,True,24.502458,generator
12892.0,biogas,2,True,2.6310000000000002,generator
12892.0,onwind,17,False,39.599999999999994,generator
12892.0,solar,167,True,24.502458,generator
12902.0,biogas,1,True,0.000375,generator
12902.0,solar,141,True,2.3796915000000003,generator
12962.0,biogas,4,True,0.8,generator
12962.0,biomass,1,True,0.15,generator
12962.0,run_of_river,2,False,0.093,generator
12962.0,solar,4581,True,39.461995,generator
13087.0,biogas,0,True,0.08,generator
13087.0,solar,394,True,3.104840166666667,generator
13089.0,biogas,0,True,0.08,generator
13089.0,onwind,26,False,86.10000000000001,generator
13089.0,solar,394,True,3.104840166666667,generator
13092.0,biogas,0,True,0.08,generator
13092.0,onwind,6,False,30.5,generator
13092.0,solar,1895,True,15.887902166666667,generator
13150.0,biogas,0,True,0.03272727272727272,generator
13150.0,solar,317,True,3.4714176363636366,generator
13205.0,biogas,16,True,4.1375,generator
13205.0,biomass,1,True,0.009,generator
13205.0,onwind,2,False,4.8,generator
13205.0,run_of_river,2,False,0.077,generator
13205.0,solar,1007,True,32.614715000000004,generator
13207.0,biogas,15,True,3.362713333333333,generator
13207.0,biomass,2,True,0.02,generator
13207.0,run_of_river,2,False,0.504,generator
13207.0,solar,2080,True,58.326912666666665,generator
13209.0,biogas,2,True,0.12,generator
13209.0,solar,382,True,8.629017,generator
13211.0,biogas,2,True,0.3453333333333333,generator
13211.0,run_of_river,4,False,4.82,generator
13211.0,solar,673,True,17.440662666666668,generator
13212.0,biogas,13,True,2.78675,generator
13212.0,onwind,1,False,2.0,generator
13212.0,solar,1536,True,42.3457345,generator
13213.0,biogas,14,True,2.8152500000000003,generator
13213.0,onwind,3,False,9.899999999999999,generator
13213.0,run_of_river,2,False,0.1,generator
13213.0,solar,1775,True,39.8815875,generator
13224.0,solar,42,True,10.540394,generator
13225.0,biogas,5,True,2.924,generator
13225.0,biomass,2,True,0.35,generator
13225.0,onwind,44,False,116.1,generator
13225.0,solar,292,True,8.391273,generator
13227.0,solar,59,True,0.808265,generator
13229.0,biogas,3,True,1.0895000000000001,generator
13229.0,onwind,7,False,13.7,generator
13229.0,solar,65,True,2.3853545,generator
13231.0,biogas,3,True,1.6155000000000002,generator
13231.0,onwind,16,False,30.65,generator
13231.0,solar,118,True,3.0364595000000003,generator
13277.0,biogas,0,True,0.08,generator
13277.0,onwind,9,False,31.3,generator
13277.0,solar,559,True,4.388881166666667,generator
13282.0,biogas,0,True,0.26539999999999997,generator
13282.0,onwind,6,False,40.8,generator
13282.0,solar,780,True,5.952637800000001,generator
13296.0,biogas,0,True,0.0588,generator
13296.0,onwind,4,False,2.4,generator
13296.0,solar,622,True,21.7021076,generator
13365.0,biogas,1,True,0.7,generator
13365.0,solar,350,True,7.435893,generator
13366.0,biogas,9,True,4.508,generator
13366.0,onwind,26,False,36.0,generator
13366.0,solar,867,True,26.56176,generator
13368.0,biogas,3,True,1.8156666666666668,generator
13368.0,onwind,17,False,32.0,generator
13368.0,solar,175,True,6.567060333333334,generator
13371.0,solar,69,True,1.8519684,generator
13388.0,biogas,14,True,2.447,generator
13388.0,biomass,2,True,0.012799999999999999,generator
13388.0,run_of_river,3,False,2.185,generator
13388.0,solar,1714,True,31.318782499999998,generator
13389.0,biogas,1,True,0.34600000000000003,generator
13389.0,run_of_river,1,False,0.03453,generator
13389.0,solar,1102,True,16.324230749999998,generator
13393.0,biogas,17,True,5.754,generator
13393.0,run_of_river,5,False,0.951,generator
13393.0,solar,2025,True,28.140116,generator
13450.0,biogas,0,True,0.0496,generator
13450.0,run_of_river,3,False,3.3,generator
13450.0,solar,715,True,6.1754048,generator
13503.0,biomass,1,True,0.035,generator
13503.0,onwind,20,False,42.55,generator
13503.0,solar,20,True,0.5465450000000001,generator
13508.0,biogas,1,True,0.34,generator
13508.0,onwind,6,False,8.7,generator
13508.0,solar,67,True,2.9145499999999998,generator
13510.0,biogas,1,True,0.34,generator
13510.0,solar,67,True,2.9145499999999998,generator
13511.0,biogas,2,True,0.706,generator
13511.0,onwind,16,False,42.94,generator
13511.0,solar,67,True,2.9145499999999998,generator
13512.0,biomass,0,True,0.035,generator
13512.0,onwind,10,False,45.1,generator
13512.0,solar,143,True,26.962575,generator
13513.0,biogas,1,True,0.34,generator
13513.0,onwind,12,False,9.55,generator
13513.0,solar,67,True,2.9145499999999998,generator
13514.0,onwind,22,False,38.5,generator
13514.0,solar,83,True,1.127278,generator
13515.0,biogas,1,True,1.0485,generator
13515.0,onwind,32,False,55.099999999999994,generator
13515.0,solar,75,True,2.3283815,generator
13517.0,biogas,1,True,1.0485,generator
13517.0,solar,37,True,0.2829595,generator
13621.0,onwind,3,False,0.10999999999999999,generator
13621.0,solar,134,True,0.7230325,generator
13622.0,solar,134,True,0.7230325,generator
13623.0,solar,143,True,4.692958,generator
13625.0,solar,143,True,4.692958,generator
13700.0,biogas,0,True,0.1179,generator
13700.0,solar,359,True,3.2559099000000002,generator
13701.0,biogas,2,True,0.2866666666666667,generator
13701.0,run_of_river,2,False,0.295,generator
13701.0,solar,1945,True,16.668011333333332,generator
13702.0,biogas,0,True,0.1179,generator
13702.0,run_of_river,1,False,0.176,generator
13702.0,solar,359,True,3.2559099000000002,generator
13704.0,biogas,0,True,0.1179,generator
13704.0,solar,359,True,3.2559099000000002,generator
13706.0,biogas,0,True,0.1179,generator
13706.0,solar,359,True,3.2559099000000002,generator
13710.0,biogas,4,True,1.577,generator
13710.0,oil,1,False,1.356,generator
13710.0,onwind,17,False,24.55,generator
13710.0,solar,219,True,13.107033,generator
13711.0,biogas,9,True,2.988,generator
13711.0,onwind,26,False,76.0,generator
13711.0,solar,1036,True,29.639199,generator
13713.0,biogas,4,True,0.9239999999999999,generator
13713.0,solar,1096,True,10.095435,generator
13723.0,biogas,1,True,0.7487272727272727,generator
13723.0,solar,499,True,9.649187636363637,generator
13724.0,biogas,0,True,0.03272727272727272,generator
13724.0,solar,397,True,4.462642636363636,generator
13757.0,biogas,0,True,0.03272727272727272,generator
13757.0,solar,316,True,3.4714176363636366,generator
13777.0,biogas,1,True,0.3453056338028169,generator
13777.0,biomass,0,True,0.028169014084507043,generator
13777.0,solar,381,True,3.0971534084507044,generator
13780.0,biogas,28,True,7.393000000000001,generator
13780.0,biomass,3,True,0.37499999999999994,generator
13780.0,onwind,25,False,61.114000000000004,generator
13780.0,run_of_river,1,False,0.08,generator
13780.0,solar,2046,True,51.222108,generator
13795.0,biogas,2,True,0.6865,generator
13795.0,biomass,1,True,0.385,generator
13795.0,solar,553,True,37.846776500000004,generator
13798.0,biogas,1,True,0.025,generator
13798.0,onwind,1,False,0.5,generator
13798.0,reservoir,3,False,1.608,generator
13798.0,run_of_river,2,False,0.09,generator
13798.0,solar,891,True,9.766814,generator
13803.0,run_of_river,1,False,0.06,generator
13803.0,solar,707,True,12.857427,generator
13805.0,biogas,1,True,0.21075,generator
13805.0,solar,148,True,2.886186,generator
13806.0,biogas,6,True,1.3,generator
13806.0,gas,1,False,5.488,generator
13806.0,run_of_river,3,False,1.04,generator
13806.0,solar,1853,True,18.638327,generator
13808.0,biogas,1,True,0.21075,generator
13808.0,solar,1004,True,31.643615999999998,generator
13809.0,biogas,1,True,0.21075,generator
13809.0,solar,148,True,2.886186,generator
13811.0,biogas,0,True,0.21075,generator
13811.0,solar,148,True,2.886186,generator
13812.0,biogas,20,True,6.70425,generator
13812.0,onwind,14,False,57.5,generator
13812.0,run_of_river,1,False,0.033,generator
13812.0,solar,1520,True,21.02767825,generator
13833.0,run_of_river,4,False,0.9,generator
13833.0,solar,296,True,2.138177,generator
13834.0,reservoir,1,False,4.14,generator
13834.0,solar,3,True,0.03135,generator
13835.0,biogas,4,True,2.0,generator
13835.0,run_of_river,1,False,0.07,generator
13835.0,solar,679,True,20.826996,generator
13837.0,solar,2,True,0.03135,generator
13850.0,biogas,6,True,1.8850000000000002,generator
13850.0,onwind,18,False,22.1,generator
13850.0,run_of_river,1,False,0.099,generator
13850.0,solar,901,True,9.872574,generator
13851.0,biogas,1,True,0.45091666666666663,generator
13851.0,biomass,1,True,1.1033333333333333,generator
13851.0,onwind,2,False,4.0,generator
13851.0,solar,381,True,6.012613166666667,generator
13855.0,onwind,4,False,2.8,generator
13855.0,solar,142,True,2.2057085,generator
13903.0,biogas,2,True,0.603,generator
13903.0,solar,1442,True,14.5807325,generator
13909.0,biogas,2,True,0.65,generator
13909.0,onwind,1,False,2.0,generator
13909.0,solar,552,True,15.7544688,generator
13912.0,biogas,1,True,0.06,generator
13912.0,onwind,7,False,21.72,generator
13912.0,solar,254,True,3.4846652,generator
13913.0,biogas,17,True,3.7845000000000004,generator
13913.0,biomass,1,True,0.049,generator
13913.0,other,2,False,16.01379,generator
13913.0,run_of_river,3,False,0.41600000000000004,generator
13913.0,solar,4292,True,65.0844965,generator
13914.0,biogas,0,True,0.009333333333333334,generator
13914.0,onwind,1,False,1.5,generator
13914.0,solar,977,True,11.214774666666667,generator
13934.0,solar,285,True,7.0812185,generator
13936.0,solar,127,True,0.71855125,generator
13937.0,run_of_river,1,False,0.65,generator
13937.0,solar,30,True,0.161248,generator
