bid1,v1,bid2,v2,x1,y1,x2,y2,approx_dist_km,trafo_status
35276,110,35278,380,6.7097559467998105,51.090932471999935,6.7097559467998105,51.090932471999935,0.000,MISSING
38642,110,38644,380,9.387640755119856,51.64073490727583,9.387640755119856,51.64073490727583,0.000,MISSING
34742,110,34744,380,11.37041362990128,48.29149077431964,11.37041362990128,48.29149077431964,0.000,MISSING
39471,110,39473,380,8.052012197053083,53.33307136740971,8.052012197053083,53.33307136740971,0.000,MISSING
34756,110,34758,380,6.93491992733071,51.03353846047781,6.93491992733071,51.03353846047781,0.000,MISSING
35515,110,35517,380,9.201683603864106,53.89581463975587,9.201683603864106,53.89581463975587,0.000,MISSING
34753,110,34755,380,9.984058791561043,53.74147911235288,9.984058791561043,53.74147911235288,0.000,MISSING
36299,110,36301,380,6.800926567669436,51.122741406475456,6.800926567669436,51.122741406475456,0.000,MISSING
37840,110,37842,380,7.863784835138322,50.76810526070061,7.863784835138322,50.76810526070061,0.000,MISSING
37027,110,37029,380,11.810849310920409,50.18370902131012,11.810849310920409,50.18370902131012,0.000,MISSING
36866,110,36868,380,7.240374772306966,49.35764976438088,7.240374772306966,49.35764976438088,0.000,MISSING
36082,110,36084,380,7.012850436235672,50.61770844908924,7.012850436235672,50.61770844908924,0.000,MISSING
36095,110,36097,380,7.709038739055081,51.67646671921386,7.709038739055081,51.67646671921386,0.000,MISSING
39244,110,39246,380,12.81442145413348,50.85678022161893,12.81442145413348,50.85678022161893,0.000,MISSING
36443,110,36445,380,10.362499738474469,47.73865994398617,10.362499738474469,47.73865994398617,0.000,MISSING
35002,110,35004,380,7.505982918763768,51.4016067641739,7.505982918763768,51.4016067641739,0.000,MISSING
35616,110,35618,380,12.187783572738413,53.81650473574705,12.187783572738413,53.81650473574705,0.000,MISSING
34809,110,34811,380,6.804550264468851,50.96624767849495,6.804550264468851,50.96624767849495,0.000,MISSING
38571,110,38573,380,7.753495510341047,48.09935573352422,7.753495510341047,48.09935573352422,0.000,MISSING
37529,110,37531,380,13.710001853833573,52.53916797794064,13.710001853833573,52.53916797794064,0.000,MISSING
35100,110,35102,380,9.425344076806477,48.06443972511009,9.425344076806477,48.06443972511009,0.000,MISSING
37342,110,37344,380,7.1257288028618,51.44906599034108,7.1257288028618,51.44906599034108,0.000,MISSING
34925,110,34927,380,8.659610012459455,52.00034857382484,8.659610012459455,52.00034857382484,0.000,MISSING
39000,110,39002,380,7.175168950000001,51.48233625,7.175168950000001,51.48233625,0.000,MISSING
2065,110,3079,380,7.1462924,51.504831300000006,7.1462924,51.504831300000006,0.000,MISSING
35385,110,35387,380,7.0602217221226224,51.6963974773687,7.0602217221226224,51.6963974773687,0.000,MISSING
36542,110,36544,380,7.167956726297298,51.38931989154419,7.167956726297298,51.38931989154419,0.000,MISSING
34759,110,34761,380,6.965533742474561,51.06993601928015,6.965533742474561,51.06993601928015,0.000,MISSING
35621,110,35623,380,8.474707083954415,53.42865120708045,8.474707083954415,53.42865120708045,0.000,MISSING
35469,110,35471,380,13.956826534077685,53.252375027293134,13.956826534077685,53.252375027293134,0.000,MISSING
37608,110,37610,380,11.123140782291909,50.9985213554333,11.123140782291909,50.9985213554333,0.000,MISSING
38044,110,38046,380,7.593298308071136,50.3859466537668,7.593298308071136,50.3859466537668,0.000,MISSING
35171,110,35173,380,11.639147591424257,52.26896991806888,11.639147591424257,52.26896991806888,0.000,MISSING
39210,110,39212,380,13.304414531390682,52.231687845001886,13.304414531390682,52.231687845001886,0.000,MISSING
35024,110,35026,380,8.518881857347319,53.20263529993821,8.518881857347319,53.20263529993821,0.000,MISSING
