trafo_id,bus0,bus1,s_nom,t_x,t_r,v0,v1,bus0_x,bus0_y,bus1_x,bus1_y
31005,38365,38366,1790,0.12,0.003,110,380,7.815993836091339,49.92211102637183,7.815993836091339,49.92211102637183
31009,35103,35104,1300,0.12,0.003,110,380,9.77599214691142,53.69067042457491,9.77599214691142,53.69067042457491
31013,36404,36405,1820,0.12,0.003,110,380,9.089693390602578,49.96849688108829,9.089693390602578,49.96849688108829
31014,37218,37219,2080,0.12,0.003,110,380,7.008732248090391,51.174179130044365,7.008732248090391,51.174179130044365
31016,39278,39279,520,0.12,0.003,110,380,13.174668468897462,53.62359937452192,13.174668468897462,53.62359937452192
31017,36365,36366,520,0.12,0.003,110,380,14.604063704993656,52.1748338182855,14.604063704993656,52.1748338182855
31018,34931,34932,1790,0.12,0.003,110,380,6.167365723785744,50.80206450729572,6.167365723785744,50.80206450729572
31024,37281,37282,520,0.12,0.003,110,380,10.187883452706172,49.98122647392116,10.187883452706172,49.98122647392116
31025,34986,34987,3120,0.12,0.003,110,380,8.480096551898026,50.59095399469478,8.480096551898026,50.59095399469478
31026,34791,34792,520,0.12,0.003,110,380,9.215810063326304,48.85227302867778,9.215810063326304,48.85227302867778
31027,35174,35175,2600,0.12,0.003,110,380,10.999333070802129,52.20014201460458,10.999333070802129,52.20014201460458
31253,34738,34739,3120,0.12,0.003,110,380,9.908850396108344,53.48804857010377,9.908850396108344,53.48804857010377
31255,35653,35654,260,0.12,0.003,110,380,7.353019672408014,51.57582114241907,7.353019672408014,51.57582114241907
30921,39120,39121,260,0.12,0.003,110,380,7.278589348573849,52.31942225509948,7.278589348573849,52.31942225509948
30924,39225,39226,1040,0.12,0.003,110,380,14.428223938673955,51.88887761666467,14.428223938673955,51.88887761666467
30927,34988,34989,1300,0.12,0.003,110,380,8.28495248633715,50.75923398502236,8.28495248633715,50.75923398502236
30930,35800,35801,2600,0.12,0.003,110,380,7.315599095420151,51.445497115425226,7.315599095420151,51.445497115425226
31036,38587,38588,260,0.12,0.003,110,380,8.30046883802846,52.384551125831,8.30046883802846,52.384551125831
31041,34975,34976,1560,0.12,0.003,110,380,8.565213707490974,53.032107804569016,8.565213707490974,53.032107804569016
31045,35206,35207,2880,0.12,0.003,110,380,8.785153771953242,48.5836217465713,8.785153771953242,48.5836217465713
31046,37949,37950,2900,0.12,0.003,110,380,9.513830681321174,51.2589793702805,9.513830681321174,51.2589793702805
31055,34747,34748,3580,0.12,0.003,110,380,13.493782769388146,52.58972495179812,13.493782769388146,52.58972495179812
31059,38917,38918,800,0.12,0.003,110,380,9.077808536774338,54.51120055847426,9.077808536774338,54.51120055847426
31068,35552,35553,2600,0.12,0.003,110,380,10.231565384695111,48.5298362713609,10.231565384695111,48.5298362713609
31069,36121,36122,1300,0.12,0.003,110,380,8.624800567043817,51.42788841483709,8.624800567043817,51.42788841483709
31074,35513,35514,3120,0.12,0.003,110,380,10.840648243415506,48.237958983537,10.840648243415506,48.237958983537
31075,36275,36276,1040,0.12,0.003,110,380,9.377588757620794,48.81260496581382,9.377588757620794,48.81260496581382
31076,35186,35187,1340,0.12,0.003,110,380,6.457675308330967,50.8714464114063,6.457675308330967,50.8714464114063
31080,35212,35213,2600,0.12,0.003,110,380,6.596019852275319,50.95252746961235,6.596019852275319,50.95252746961235
31081,36088,36089,3400,0.12,0.003,110,380,7.9811782300310785,51.673547657751534,7.9811782300310785,51.673547657751534
31087,39253,39254,2080,0.12,0.003,110,380,11.64404738157065,51.908273555634885,11.64404738157065,51.908273555634885
31089,37606,37607,780,0.12,0.003,110,380,8.918544559234197,48.66110745131274,8.918544559234197,48.66110745131274
31092,38939,38940,560,0.12,0.003,110,380,8.294959271351193,49.52442754258792,8.294959271351193,49.52442754258792
31094,35733,35734,1560,0.12,0.003,110,380,7.123079428835018,51.17158511855271,7.123079428835018,51.17158511855271
31095,38890,38891,520,0.12,0.003,110,380,10.150933820209092,49.98205429302684,10.150933820209092,49.98205429302684
31096,39375,39376,1040,0.12,0.003,110,380,6.459980992909126,50.21126387154217,6.459980992909126,50.21126387154217
31101,35494,35495,2600,0.12,0.003,110,380,14.472073973915805,51.55389799665053,14.472073973915805,51.55389799665053
31102,35354,35355,820,0.12,0.003,110,380,13.157894179471862,51.82827155601007,13.157894179471862,51.82827155601007
31106,35472,35473,520,0.12,0.003,110,380,11.37062303275234,53.60070409362848,11.37062303275234,53.60070409362848
31107,36811,36812,1790,0.12,0.003,110,380,7.83856449692764,47.58623990526666,7.83856449692764,47.58623990526666
31108,36022,36023,1300,0.12,0.003,110,380,8.992870608737077,51.34301146956346,8.992870608737077,51.34301146956346
31109,38685,38686,520,0.12,0.003,110,380,9.19743947101909,54.85118880925938,9.19743947101909,54.85118880925938
31112,35792,35793,1850,0.12,0.003,110,380,13.522208516075532,52.5245748519238,13.522208516075532,52.5245748519238
31113,35310,35311,1820,0.12,0.003,110,380,10.378894247753468,53.21941896987637,10.378894247753468,53.21941896987637
31114,39311,39312,3660,0.12,0.003,110,380,9.98632436010763,53.740033045661065,9.98632436010763,53.740033045661065
31116,39308,39309,260,0.12,0.003,110,380,7.708168651526973,51.67767780057307,7.708168651526973,51.67767780057307
31120,39248,39249,1040,0.12,0.003,110,380,10.418299361545682,53.41216549951411,10.418299361545682,53.41216549951411
31122,38111,38112,1850,0.12,0.003,110,380,8.531521376056999,50.04788704539931,8.531521376056999,50.04788704539931
31128,35888,35889,2880,0.12,0.003,110,380,9.371071128030648,48.71909754036557,9.371071128030648,48.71909754036557
31131,39231,39232,780,0.12,0.003,110,380,13.143224660712638,53.90779757419615,13.143224660712638,53.90779757419615
31132,38624,38625,520,0.12,0.003,110,380,8.51555062560662,53.2038908072107,8.51555062560662,53.2038908072107
31134,38837,38838,260,0.12,0.003,110,380,14.13328496543203,52.44279242019697,14.13328496543203,52.44279242019697
31136,37374,37375,2080,0.12,0.003,110,380,6.321686547182551,50.837007553545405,6.321686547182551,50.837007553545405
31140,35815,35816,3580,0.12,0.003,110,380,8.616646665739447,48.06597637258642,8.616646665739447,48.06597637258642
31141,39315,39316,260,0.12,0.003,110,380,8.895627171590714,52.56398997029615,8.895627171590714,52.56398997029615
31143,35955,35956,780,0.12,0.003,110,380,8.319013268377837,52.06589206110445,8.319013268377837,52.06589206110445
31149,38382,38383,520,0.12,0.003,110,380,10.40317855,48.5125164,10.40317855,48.5125164
31152,35341,35342,2080,0.12,0.003,110,380,10.972903959305087,49.55850742412347,10.972903959305087,49.55850742412347
31156,35082,35083,3580,0.12,0.003,110,380,6.868045010993372,51.37447481153728,6.868045010993372,51.37447481153728
31160,38825,38826,520,0.12,0.003,110,380,13.058542254426904,51.79998219082061,13.058542254426904,51.79998219082061
31169,35543,35544,1790,0.12,0.003,110,380,10.40158692055041,48.50992975918763,10.40158692055041,48.50992975918763
31172,39235,39236,780,0.12,0.003,110,380,14.219177398334534,51.12109372719197,14.219177398334534,51.12109372719197
